Video #,Cell,Track,global_D,global_alpha,trapping_score_mean,trapping_score_max,frac_high_score_windows,geometry_trapping_score_mean,geometry_trapping_score_max,frac_high_geometry_windows,frac_supported_high_score_windows,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,n_diffusive_bursts_ge_min,diffusive_burst_demoted,persistent_trapping,persistent_intervals,temporal_track_score,trap_prob_mean,constrained_prob_mean,bound_prob_mean,trap_entry_rate,trap_exit_rate,state_switch_rate,mean_trap_dwell_frames,max_trap_dwell_frames,mean_trap_dwell_s,max_trap_dwell_s,classification
1,1,114,0.002289272246913278,0.2839094741355678,1.2359352673957384,1.2359352673957384,0.0,0.8404839442891334,0.8404839442891334,0.0,0.0,0.0,0.2727272727272727,0.7272727272727273,0.0,0.0,False,False,,0.5644829077450757,0.9977158154901512,0.2713055751661405,0.7264102403240106,0.0,0.0,0.1,11.0,11.0,0.11,0.11,mixed
1,1,117,6.9582721994636225,0.0023802695635375907,-5430.588383697283,-5194.802652842216,0.0,-5430.992718372583,-5195.206987517517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.6159947600167193,0.996194065487984,0.9935571054574116,0.002636960030572389,0.0,0.0,0.0,12.0,12.0,0.12,0.12,mixed
1,1,118,0.0016815006462778178,0.05938395832607777,0.9649188724253149,2.4910569682000276,0.36,0.569275914431605,2.0856191750505015,0.36,0.36,0.0,0.34285714285714286,0.6571428571428571,0.0,0.0,False,True,1014 - 1029;1033 - 1045,1.5171594877966323,0.9983898312082378,0.3398079124294916,0.6585819187787462,0.0,0.0,0.11764705882352941,35.0,35.0,0.35000000000000003,0.35000000000000003,trapping_like
1,1,120,2.5698766079957203,2.537934238473826e-15,-1924.9707995468093,0.9833827120095624,0.0,-1925.3222610893208,0.5878877861810092,0.0,0.0,0.061855670103092786,0.8969072164948454,0.041237113402061855,3.0,2.0,False,False,,2.6844629496821644,0.9276380205764502,0.8853380290285539,0.0422999915478963,1.0309278350515465,1.0309278350515465,0.041666666666666664,45.0,80.0,0.45,0.8,mixed
1,1,123,0.002207636557058441,0.18783664141450052,1.3192745940378185,2.4662800260571998,0.49635036496350365,0.9215688259841587,2.0608422329076737,0.49635036496350365,0.49635036496350365,0.0,0.29931972789115646,0.7006802721088435,0.0,0.0,False,True,1079 - 1136;1146 - 1187;1203 - 1225,5.976677327855813,0.999470782735287,0.29730706448040967,0.7021637182548774,0.0,0.0,0.0821917808219178,147.0,147.0,1.47,1.47,trapping_like
1,1,131,0.0018180971380626072,0.12416081534033889,1.147805656882211,1.8291419553295436,0.2727272727272727,0.7513600163049603,1.4237041621800175,0.2727272727272727,0.2727272727272727,0.0,0.47619047619047616,0.5238095238095238,0.0,0.0,False,True,1179 - 1191,0.9621499230096391,0.9975953005647324,0.4707071432972584,0.5268881572674742,0.0,0.0,0.1,21.0,21.0,0.21,0.21,trapping_like
1,1,133,4.430446862508021,3.322352765949972e-17,-2196.709353585535,1.1581959040184155,0.0,-2197.1076106857327,0.7627877113691544,0.0,0.0,0.0,0.38095238095238093,0.6190476190476191,0.0,0.0,False,False,,0.9622122336723531,0.9977199218901605,0.3758629014859412,0.6218570204042193,0.0,0.0,0.1,21.0,21.0,0.21,0.21,mixed
1,1,134,0.0022260004357331784,0.23769787021045446,1.5427837997138134,2.6554816656855142,0.5106382978723404,1.1440790951014064,2.250043872535988,0.5106382978723404,0.5106382978723404,0.0,0.24561403508771928,0.7543859649122807,0.0,0.0,False,True,1238 - 1271,2.398512847742063,0.9995419292503602,0.2467016751051942,0.7528402541451659,0.0,0.0,0.07142857142857142,57.0,57.0,0.5700000000000001,0.5700000000000001,trapping_like
1,1,135,0.012526806293023244,0.6155728499009706,0.7909035457231899,1.8304430938424383,0.15384615384615385,0.3896403553970143,1.4349917707358333,0.15384615384615385,0.15384615384615385,0.0,0.19801980198019803,0.801980198019802,0.0,0.0,False,True,1259 - 1276;1309 - 1324,4.151181407725281,0.9995219063596523,0.1975507629806651,0.801971143378987,0.0,0.0,0.05,101.0,101.0,1.01,1.01,trapping_like
1,1,137,0.015360900854853952,0.5855752156695888,0.7369320225795885,1.0357658920633321,0.0,0.3400299650866013,0.6400063536586661,0.0,0.0,0.0,0.35294117647058826,0.6470588235294118,0.0,0.0,False,False,,0.8000021970959579,0.9977316669191886,0.3292476159764073,0.6684840509427812,0.0,0.0,0.125,17.0,17.0,0.17,0.17,mixed
