"Unnamed: 0","Video #","Video Name","Cell","Track","Frame","x","y","Intensity","isGap","GapFixed","Pass1","Pass2","Pass3","Bound"
"16","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","5","68","357.2338250508282","77.04633417442638","85327","0","2","2","2","2","2"
"0","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","539","383.7842433615412","90.8377496935664","86210","0","2","2","2","2","2"
"1","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","540","383.5003582920367","90.6227629368958","86638","0","2","2","2","2","2"
"2","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","541","383.8657026487476","90.63657082429756","85916","0","2","2","2","2","2"
"3","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","542","383.9381930300274","90.23537117580383","87246","0","2","2","2","2","2"
"4","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","543","383.8864993071618","90.62686694086028","86687","0","2","2","2","2","2"
"5","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","544","383.64108170009297","90.94067952181804","85797","0","2","2","2","2","2"
"6","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","545","383.48331653037417","91.02444377775636","87513","0","2","2","2","2","2"
"7","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","546","383.3629562232146","90.77045655079918","87199","0","2","2","2","2","2"
"8","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","547","383.53668928388686","90.51285559538272","86721","0","2","2","2","2","2"
"9","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","548","383.4109937590863","90.68303103289","85102","0","2","2","2","2","2"
"10","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","549","383.7016888832775","90.90947431238182","85068","0","2","2","2","2","2"
"11","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","550","383.5354947023704","91.10775358479464","88820","0","2","2","2","2","2"
"12","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","551","383.8785417622988","90.45139880646832","85801","0","2","2","2","2","2"
"13","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","552","383.87610683361646","90.44529544886096","88015","0","2","2","2","2","2"
"14","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","553","383.6100240564596","90.81228896119056","87499","0","2","2","2","2","2"
"15","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","554","383.5239477435143","90.6838341088527","82409","0","2","2","2","2","2"
"16","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","555","383.5504371614419","90.55529294071516","86262","0","2","2","2","2","2"
"17","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","556","384.0241845395127","90.84831615801028","85112","0","2","2","2","2","2"
"18","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","557","383.853948282272","90.69218012037938","86832","0","2","2","2","2","2"
"19","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","558","383.5664945288922","90.50832502079584","85887","0","2","2","2","2","2"
"20","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","559","383.77090264437686","90.11080309288312","84787","0","2","2","2","2","2"
"21","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","560","383.4217419636855","90.4945468863751","85457","0","2","2","2","2","2"
"22","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","561","383.80804808488335","90.02888511461659","83839","0","2","2","2","2","2"
"23","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","562","383.5027451970738","90.65838537615802","87363","0","2","2","2","2","2"
"24","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","563","383.63395449947086","90.26769013770054","82848","0","2","2","2","2","2"
"25","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","564","383.8354547952616","90.02238553637241","84643","0","2","2","2","2","2"
"26","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","565","383.8844924848764","90.45305414796532","86729","0","2","2","2","2","2"
"27","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","566","383.925592850512","90.02715859344622","85519","0","2","2","2","2","2"
"28","2","1125_Stream_2_FC_JF552_100pM_70p_561nm_MCM2_M2_PCNA_CP_10ms","2","13","567","383.55617825582914","90.63110487226334","86563","0","2","2","2","2","2"
