Video #,Cell,Track,global_D,global_alpha,trapping_score_mean,trapping_score_max,frac_high_score_windows,geometry_trapping_score_mean,geometry_trapping_score_max,frac_high_geometry_windows,frac_supported_high_score_windows,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,n_diffusive_bursts_ge_min,diffusive_burst_demoted,persistent_trapping,persistent_intervals,temporal_track_score,trap_prob_mean,constrained_prob_mean,bound_prob_mean,trap_entry_rate,trap_exit_rate,state_switch_rate,mean_trap_dwell_frames,max_trap_dwell_frames,mean_trap_dwell_s,max_trap_dwell_s,classification
1,4,14,0.029198505101871317,0.7277225640329896,-0.8123339169986779,-0.5660125792629644,0.0,-1.2166685922994585,-0.970347254563745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.7355619059599734,0.9966919937381286,0.9943002466746589,0.002391747063469416,0.0,0.0,0.0,15.0,15.0,0.15,0.15,mixed
1,4,26,0.5987983544658881,1.1453368932028807,-4.9515536738914445,-4.5210305545641685,0.0,-5.355888349192225,-4.925365229864949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.6558632427244084,0.9963855763579077,0.9938429290073054,0.002542647350602359,0.0,0.0,0.0,13.0,13.0,0.13,0.13,mixed
1,4,27,13.647986580219213,0.06735070210839636,-13627.441919431534,-0.37841235311766047,0.0,-13627.836828164878,-0.7739072789462137,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0,0.0,False,False,,1.9181237596812721,0.9981793375443625,0.7710743433036975,0.22710499424066524,0.0,0.0,0.09090909090909091,45.0,45.0,0.45,0.45,mixed
1,4,34,0.0036724651719898262,0.1045879772370203,-2.087545737811176,-2.0739214860436004,0.0,-2.4918804131119563,-2.478256161344381,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.6159947600167193,0.996194065487984,0.9935571054574116,0.002636960030572389,0.0,0.0,0.0,12.0,12.0,0.12,0.12,mixed
1,4,35,48.522005980702914,2.3904058667315027e-14,-59004.87124030962,-59004.87124030962,0.0,-59005.275574984924,-59005.275574984924,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.5761088672013877,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,mixed
1,4,40,156.4541461288393,2.272314997084868e-16,-217968.07160544238,-180301.8019725486,0.0,-217968.47594011767,-180302.20630722388,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.8550460638585398,0.9970239458988976,0.9947956741464162,0.0022282717524815436,0.0,0.0,0.0,18.0,18.0,0.18,0.18,mixed
1,4,48,0.003474940513952972,0.24853603210209183,0.05609470452172247,1.1405515934212003,0.0,-0.34110597186371183,0.7351138002716742,0.0,0.0,0.0,0.45454545454545453,0.5454545454545454,0.0,0.0,False,False,,1.8782241608538297,0.9984541356611477,0.4477464316301006,0.5507077040310472,0.0,0.0,0.09302325581395349,44.0,44.0,0.44,0.44,mixed
1,4,56,27.701688916158247,4.123019006596144e-18,-21967.378244778356,1.323088966243294,0.0,-21967.77886017214,0.917651173093768,0.0,0.0,0.0,0.47368421052631576,0.5263157894736842,0.0,0.0,False,False,,1.644482945041938,0.9985021308701169,0.4719148461486775,0.5265872847214393,0.0,0.0,0.05405405405405406,38.0,38.0,0.38,0.38,mixed
1,5,2,0.1834630217215387,0.6773070751491336,-14.609385902103968,-14.609385902103968,0.0,-15.013720577404749,-15.013720577404749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.5761088672013877,0.9959677344027754,0.9932193139278568,0.0027484204749185265,0.0,0.0,0.0,11.0,11.0,0.11,0.11,mixed
1,5,22,74.25335738836348,1.3136275412327274e-19,-89239.91268618462,-57.39381575708581,0.0,-89240.31702085992,-57.79815043238659,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False,,0.6957180460813135,0.9965497285262634,0.9940879206152214,0.002461807911042064,0.0,0.0,0.0,14.0,14.0,0.14,0.14,mixed
