Unnamed: 0,Video #,Video Name,Cell,Track,Frame,x,y,Intensity,isGap,GapFixed,Pass1,Pass2,Pass3,Bound
4,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,38,1683,323.90234486680265,31.45526164045922,86036,0,1,1,1,1,1
5,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,38,1684,323.50652217993934,32.45986361957052,85139,0,1,1,1,1,1
6,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,38,1685,323.47813242406016,32.238678860333415,87189,0,1,1,1,1,1
7,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,38,1686,322.69209660191603,31.215738374409742,89429,0,2,2,2,1,1
8,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,38,1687,322.5509498814534,31.29024370432722,86496,0,2,2,2,1,1
9,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,38,1688,322.1678481912703,30.89070760311415,90270,0,1,1,1,1,1
10,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,38,1689,322.2000403766613,31.1810998159566,90182,0,1,1,1,1,1
11,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,38,1690,323.1485045784394,31.17123132884518,92247,0,1,1,1,1,1
12,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,38,1691,323.15430531119983,31.141459936068628,88128,0,1,1,1,1,1
0,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2946,329.017106812454,82.7689425034843,86064,0,1,1,1,1,1
1,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2947,328.2278612337094,83.03434749497389,84661,0,1,1,1,1,1
2,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2948,-1.0,-1.0,0,-1,1,1,1,1,1
3,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2949,329.31927366106567,83.49615633295262,85722,0,1,1,1,1,1
4,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2950,328.7430471902074,82.88923824002177,86167,0,1,1,1,1,1
5,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2951,-1.0,-1.0,0,-1,1,1,1,1,1
6,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2952,329.0604588169735,83.04272906501551,85436,0,1,1,1,1,1
7,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2953,328.8931094264541,82.76526781407033,85723,0,1,1,1,1,1
8,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2954,327.7217667746779,83.07064492193766,85757,0,1,1,1,1,1
9,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2955,328.1089533899118,82.94767260504719,85999,0,1,1,1,1,1
10,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2956,328.1441695570497,82.89156854503207,85358,0,1,1,1,1,1
11,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2957,-1.0,-1.0,0,-1,1,1,1,1,1
12,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2958,328.7196516133409,82.32744812765785,85126,0,1,1,1,1,1
13,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2959,329.0409771702203,82.90644769265232,86626,0,1,1,1,1,1
14,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2960,-1.0,-1.0,0,-1,1,1,1,1,1
15,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2961,328.40671376182684,83.41027833896918,85686,0,1,1,1,1,1
16,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,1,44,2962,328.48639537314966,82.67928220462636,84765,0,2,2,2,1,1
0,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,698,226.87001450919945,113.87646948866627,85698,0,1,1,1,1,1
1,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,699,226.56641247071352,114.30316634580495,86754,0,1,1,1,1,1
2,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,700,225.5191309993131,113.29253627009784,87102,0,1,1,1,1,1
3,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,701,225.82969768035613,114.0066672047462,86169,0,1,1,1,1,1
4,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,702,226.7107279111977,114.33919850949704,86720,0,1,1,1,1,1
5,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,703,-1.0,-1.0,0,-1,1,1,1,1,1
6,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,704,227.6233798169661,113.8329366349634,85641,0,1,1,1,1,1
7,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,705,226.5450832574104,113.6063738671522,87131,0,1,1,1,1,1
8,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,706,226.5670957653815,113.47381297052262,86737,0,1,1,1,1,1
9,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,707,228.10936993686607,113.39381402014504,89174,0,1,1,1,1,1
10,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,708,228.06322229008936,113.14090681015033,89823,0,1,1,1,1,1
11,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,709,227.29611567136223,112.74547585367336,88762,0,1,1,1,1,1
12,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,710,227.58658215169208,112.6190619290603,90025,0,1,1,1,1,1
13,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,711,228.60077310246544,112.4952544007521,88030,0,1,1,1,1,1
14,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,712,228.57961823287627,112.23465229961592,88107,0,1,1,1,1,1
15,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,22,713,229.0509670981857,111.86396736803624,90700,0,1,1,1,1,1
0,1,0416_Stream_1_FC_JF552_100pM_10ms_70p_561nm_WT_clone1_6066_CUSTNONO,2,39,1417,127.89606697924808,127.64232684673053,85727,0,0,0,1,1,1
