source_file,Video #,Cell,Track,keep_for_condensate_pool,filter_rule,filter_reason,n_valid_behavior_frames,n_diffusive,n_constrained,n_bound,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,dominant_state,dominant_state_name,dominant_fraction,category,present_states
single,4,1,63,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,4,1,64,True,single_like_constrained,"dominant=constrained, fraction=1.000",11,0,11,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,1,68,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,4,1,80,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",48,0,1,47,0.0,0.020833333333333332,0.9791666666666666,0,2,bound,0.9791666666666666,bound_constraint,"constrained,bound"
single,4,1,81,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",14,14,0,0,1.0,0.0,0.0,14,0,diffusive,1.0,other,diffusive
single,4,1,83,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",17,17,0,0,1.0,0.0,0.0,17,0,diffusive,1.0,other,diffusive
single,4,1,88,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",13,12,1,0,0.9230769230769231,0.07692307692307693,0.0,9,0,diffusive,0.9230769230769231,constraint_diffusion,"diffusive,constrained"
single,4,1,90,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,8,2,0,0.8,0.2,0.0,8,0,diffusive,0.8,constraint_diffusion,"diffusive,constrained"
single,4,1,98,True,single_like_constrained,"dominant=constrained, fraction=1.000",13,0,13,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,1,99,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",24,0,1,23,0.0,0.041666666666666664,0.9583333333333334,0,2,bound,0.9583333333333334,bound_constraint,"constrained,bound"
single,4,1,102,True,single_like_constrained,"dominant=constrained, fraction=1.000",10,0,10,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,1,103,True,single_like_constrained,"dominant=constrained, fraction=1.000",11,0,11,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,1,110,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",37,0,0,37,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,1,113,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",10,0,1,9,0.0,0.1,0.9,0,2,bound,0.9,bound_constraint,"constrained,bound"
single,4,1,117,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",29,0,0,29,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,1,121,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",14,11,3,0,0.7857142857142857,0.21428571428571427,0.0,6,0,diffusive,0.7857142857142857,constraint_diffusion,"diffusive,constrained"
single,4,1,127,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",15,13,2,0,0.8666666666666667,0.13333333333333333,0.0,8,0,diffusive,0.8666666666666667,constraint_diffusion,"diffusive,constrained"
single,4,1,130,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",36,0,0,36,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,1,131,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",42,0,1,41,0.0,0.023809523809523808,0.9761904761904762,0,2,bound,0.9761904761904762,bound_constraint,"constrained,bound"
single,4,1,132,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",15,13,2,0,0.8666666666666667,0.13333333333333333,0.0,10,0,diffusive,0.8666666666666667,constraint_diffusion,"diffusive,constrained"
single,4,2,3,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",33,0,0,33,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,2,7,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,4,2,19,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",84,0,2,82,0.0,0.023809523809523808,0.9761904761904762,0,2,bound,0.9761904761904762,bound_constraint,"constrained,bound"
single,4,2,21,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",17,0,0,17,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,2,25,True,single_like_constrained,"dominant=constrained, fraction=1.000",16,0,16,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,2,28,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",11,11,0,0,1.0,0.0,0.0,11,0,diffusive,1.0,other,diffusive
single,4,2,29,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",92,0,0,92,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,2,31,True,single_like_constrained,"dominant=constrained, fraction=1.000",12,0,12,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,2,34,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",22,22,0,0,1.0,0.0,0.0,22,0,diffusive,1.0,other,diffusive
single,4,2,35,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",40,0,0,40,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,2,39,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",12,12,0,0,1.0,0.0,0.0,12,0,diffusive,1.0,other,diffusive
single,4,2,40,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",14,0,1,13,0.0,0.07142857142857142,0.9285714285714286,0,2,bound,0.9285714285714286,bound_constraint,"constrained,bound"
single,4,2,43,True,single_like_constrained,"dominant=constrained, fraction=1.000",17,0,17,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,2,44,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",10,10,0,0,1.0,0.0,0.0,10,0,diffusive,1.0,other,diffusive
single,4,2,45,True,single_like_constrained,"dominant=constrained, fraction=1.000",18,0,18,0,0.0,1.0,0.0,0,1,constrained,1.0,other,constrained
single,4,2,50,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",15,15,0,0,1.0,0.0,0.0,15,0,diffusive,1.0,other,diffusive
single,4,2,52,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",14,0,0,14,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,2,59,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",13,11,2,0,0.8461538461538461,0.15384615384615385,0.0,11,0,diffusive,0.8461538461538461,constraint_diffusion,"diffusive,constrained"
single,4,2,60,False,reject_single_dominant_not_allowed,"dominant=bound, allowed=constrained",62,0,0,62,0.0,0.0,1.0,0,2,bound,1.0,other,bound
single,4,2,61,False,reject_single_dominant_not_allowed,"dominant=diffusive, allowed=constrained",12,10,2,0,0.8333333333333334,0.16666666666666666,0.0,10,0,diffusive,0.8333333333333334,constraint_diffusion,"diffusive,constrained"
