protein,dataset_name,condition,replicate,track_id,distance_to_H2B_Bound,distance_to_MCM2_Bound,P_H2B_Bound,P_MCM2_Bound,closer_to_bound_control
TDP43,WT-0416-CT,CT,416,5,1.5021376670343898,1.4567253757713625,0.49424857592071236,0.5057514240792876,neither_clear_margin
TDP43,WT-0416-CT,CT,416,6,0.8684836299905802,0.8662723306944452,0.49978523734479485,0.5002147626552051,neither_clear_margin
TDP43,WT-0416-CT,CT,416,7,1.1128405263937642,1.1208628016673585,0.5007080560413752,0.4992919439586248,neither_clear_margin
TDP43,WT-0416-CT,CT,416,10,1.2632165882933122,1.2184649386781274,0.49523720113394265,0.5047627988660573,neither_clear_margin
TDP43,WT-0416-CT,CT,416,12,2.8254287334326436,2.872211795407719,0.5112526611017829,0.48874733889821714,neither_clear_margin
TDP43,WT-0416-CT,CT,416,15,1.4166181573271839,1.3706400313490934,0.49451220523246886,0.5054877947675311,neither_clear_margin
TDP43,WT-0416-CT,CT,416,25,1.5558116880159256,1.5099554351320381,0.493984949807151,0.506015050192849,neither_clear_margin
TDP43,WT-0416-CT,CT,416,36,1.6405504618844104,1.5942074715182624,0.4935895169540079,0.5064104830459921,neither_clear_margin
TDP43,WT-0416-CT,CT,416,44,1.296363686611269,1.2546558681343731,0.49543493089338064,0.5045650691066194,neither_clear_margin
TDP43,WT-0416-CT,CT,416,46,1.5558116880159256,1.5099554351320381,0.493984949807151,0.506015050192849,neither_clear_margin
TDP43,WT-0416-CT,CT,416,57,1.215882459852425,1.171312381756652,0.49543493089338064,0.5045650691066194,neither_clear_margin
TDP43,WT-0416-CT,CT,416,60,1.4734108189885504,1.4270846825627446,0.49424857592071236,0.5057514240792876,neither_clear_margin
TDP43,WT-0416-CT,CT,416,61,1.40271313506642,1.3585533016154803,0.4947758375958604,0.5052241624041396,neither_clear_margin
TDP43,WT-0416-CT,CT,416,68,1.5438594931579503,1.4971184260398447,0.493919043795653,0.506080956204347,neither_clear_margin
TDP43,WT-0416-CT,CT,416,70,1.3265460025373503,1.2803676001188102,0.49484174614635057,0.5051582538536494,neither_clear_margin
TDP43,WT-0416-CT,CT,416,73,0.12010389633959656,0.0864925441508339,0.4996534060752308,0.5003465939247692,neither_clear_margin
TDP43,WT-0416-CT,CT,416,79,1.4510119276894842,1.4061588481266014,0.49451220523246886,0.5054877947675311,neither_clear_margin
TDP43,WT-0416-CT,CT,416,88,0.9358684130932825,0.9761247718731175,0.5032128072217736,0.4967871927782263,neither_clear_margin
TDP43,WT-0416-CT,CT,416,89,1.6405504618844104,1.5942074715182624,0.4935895169540079,0.5064104830459921,neither_clear_margin
TDP43,WT-0416-CT,CT,416,97,1.296363686611269,1.2546558681343731,0.49543493089338064,0.5045650691066194,neither_clear_margin
TDP43,WT-0416-CT,CT,416,98,1.40271313506642,1.3585533016154803,0.4947758375958604,0.5052241624041396,neither_clear_margin
TDP43,WT-0416-CT,CT,416,105,1.3461804977717962,1.2995041000627348,0.494709929226937,0.505290070773063,neither_clear_margin
TDP43,WT-0416-CT,CT,416,106,1.6117794290247927,1.5655773673537903,0.49372132703833793,0.5062786729616621,neither_clear_margin
TDP43,WT-0416-CT,CT,416,110,0.894690378008087,0.8479013979699698,0.49648951221863913,0.5035104877813609,neither_clear_margin
TDP43,WT-0416-CT,CT,416,111,0.8934998760102724,0.9322532219810772,0.5029491546153531,0.49705084538464694,neither_clear_margin
TDP43,WT-0416-CT,CT,416,123,2.846432089668137,2.8891128852041894,0.5103302720512923,0.4896697279487076,neither_clear_margin
TDP43,WT-0416-CT,CT,416,127,0.9172861036621465,0.8928464353964436,0.49807143984132785,0.5019285601586722,neither_clear_margin
TDP43,WT-0416-CT,CT,416,128,1.6117794290247927,1.5655773673537903,0.49372132703833793,0.5062786729616621,neither_clear_margin
TDP43,WT-0416-CT,CT,416,131,1.1902837472597767,1.1541808290222602,0.4963576876523583,0.5036423123476417,neither_clear_margin
TDP43,WT-0416-CT,CT,416,137,1.3265460025373503,1.2803676001188102,0.49484174614635057,0.5051582538536494,neither_clear_margin
TDP43,WT-0416-CT,CT,416,138,1.3158239371285667,1.2735333729089078,0.495303110891274,0.504696889108726,neither_clear_margin
TDP43,WT-0416-CT,CT,416,141,1.1391555322373568,1.0928795849470665,0.49556675153014296,0.504433248469857,neither_clear_margin
TDP43,WT-0416-CT,CT,416,145,0.7957230072315088,0.7489758178199417,0.4968849887725374,0.5031150112274626,neither_clear_margin
TDP43,WT-0416-CT,CT,416,146,1.5286726201080816,1.4830250530835158,0.49411676245499747,0.5058832375450025,neither_clear_margin
TDP43,WT-0416-CT,CT,416,6,1.3891264216329442,1.343364145804765,0.49464402104187055,0.5053559789581294,neither_clear_margin
TDP43,WT-0416-CT,CT,416,27,1.3575430548220762,1.3142305436691812,0.49503947286431993,0.5049605271356801,neither_clear_margin
TDP43,WT-0416-CT,CT,416,31,1.5021376670343898,1.4567253757713625,0.49424857592071236,0.5057514240792876,neither_clear_margin
TDP43,WT-0416-CT,CT,416,34,0.9839683419440917,0.9953767942626625,0.5009058024915637,0.4990941975084363,neither_clear_margin
TDP43,WT-0416-CT,CT,416,35,1.3575430548220762,1.3142305436691812,0.49503947286431993,0.5049605271356801,neither_clear_margin
TDP43,WT-0416-CT,CT,416,45,1.3107225382335546,1.2658089699677233,0.49503947286431993,0.5049605271356801,neither_clear_margin
TDP43,WT-0416-CT,CT,416,51,1.6117794290247927,1.5655773673537903,0.49372132703833793,0.5062786729616621,neither_clear_margin
TDP43,WT-0416-CT,CT,416,57,1.2289174177821662,1.182868833631559,0.49523720113394265,0.5047627988660573,neither_clear_margin
TDP43,WT-0416-CT,CT,416,59,1.583523810373589,1.537483380219269,0.4938531379954917,0.5061468620045083,neither_clear_margin
TDP43,WT-0416-CT,CT,416,60,0.9111441958459131,0.8670395463243363,0.49662133727297975,0.5033786627270203,neither_clear_margin
TDP43,WT-0416-CT,CT,416,67,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,69,1.0812934534294882,1.0391783474890366,0.49615995175813665,0.5038400482418633,neither_clear_margin
TDP43,WT-0416-CT,CT,416,76,1.2083724402241576,1.1621783738675842,0.495303110891274,0.504696889108726,neither_clear_margin
TDP43,WT-0416-CT,CT,416,85,1.277699277225437,1.231581998585454,0.49503947286431993,0.5049605271356801,neither_clear_margin
TDP43,WT-0416-CT,CT,416,91,1.3293380425670167,1.376167232735016,0.5053219514371283,0.49467804856287173,neither_clear_margin
TDP43,WT-0416-CT,CT,416,99,1.6117794290247927,1.5655773673537903,0.49372132703833793,0.5062786729616621,neither_clear_margin
TDP43,WT-0416-CT,CT,416,105,1.4510119276894842,1.4061588481266014,0.49451220523246886,0.5054877947675311,neither_clear_margin
TDP43,WT-0416-CT,CT,416,108,1.6405504618844104,1.5942074715182624,0.4935895169540079,0.5064104830459921,neither_clear_margin
TDP43,WT-0416-CT,CT,416,109,0.38003192017984194,0.34696787841584137,0.498928335445459,0.501071664554541,neither_clear_margin
TDP43,WT-0416-CT,CT,416,115,1.2174946598310388,1.1709969703485974,0.49523720113394265,0.5047627988660573,neither_clear_margin
TDP43,WT-0416-CT,CT,416,116,1.5558116880159256,1.5099554351320381,0.493984949807151,0.506015050192849,neither_clear_margin
TDP43,WT-0416-CT,CT,416,117,1.3362312971304606,1.293406655594338,0.49517129154214623,0.5048287084578538,neither_clear_margin
TDP43,WT-0416-CT,CT,416,120,1.2595589537860585,1.2127520497941726,0.49503947286431993,0.5049605271356801,neither_clear_margin
TDP43,WT-0416-CT,CT,416,121,1.6117794290247927,1.5655773673537903,0.49372132703833793,0.5062786729616621,neither_clear_margin
TDP43,WT-0416-CT,CT,416,135,1.5286726201080816,1.4830250530835158,0.49411676245499747,0.5058832375450025,neither_clear_margin
TDP43,WT-0416-CT,CT,416,137,1.3442902500684633,1.3805222228127358,0.5041355763118096,0.49586442368819034,neither_clear_margin
TDP43,WT-0416-CT,CT,416,139,1.215882459852425,1.171312381756652,0.49543493089338064,0.5045650691066194,neither_clear_margin
TDP43,WT-0416-CT,CT,416,142,1.3461804977717962,1.2995041000627348,0.494709929226937,0.505290070773063,neither_clear_margin
TDP43,WT-0416-CT,CT,416,144,0.9669253459292817,0.9737567077800037,0.5005103093696854,0.4994896906303145,neither_clear_margin
TDP43,WT-0416-CT,CT,416,145,1.277893815135854,1.2368197376051067,0.49556675153014296,0.504433248469857,neither_clear_margin
TDP43,WT-0416-CT,CT,416,147,1.3362312971304606,1.293406655594338,0.49517129154214623,0.5048287084578538,neither_clear_margin
TDP43,WT-0416-CT,CT,416,149,1.244099294036249,1.2044539659793847,0.49583039463434153,0.5041696053656585,neither_clear_margin
TDP43,WT-0416-CT,CT,416,150,1.1573089430694388,1.1366692702143024,0.49793961062788383,0.5020603893721162,neither_clear_margin
TDP43,WT-0416-CT,CT,416,151,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,155,1.34067432323697,1.2937992945142789,0.494709929226937,0.505290070773063,neither_clear_margin
TDP43,WT-0416-CT,CT,416,169,0.3291970623846251,0.3280892597072904,0.4999170686442186,0.5000829313557814,neither_clear_margin
TDP43,WT-0416-CT,CT,416,175,1.583523810373589,1.537483380219269,0.4938531379954917,0.5061468620045083,neither_clear_margin
TDP43,WT-0416-CT,CT,416,181,1.6117794290247927,1.5655773673537903,0.49372132703833793,0.5062786729616621,neither_clear_margin
TDP43,WT-0416-CT,CT,416,183,0.3291970623846251,0.3280892597072904,0.4999170686442186,0.5000829313557814,neither_clear_margin
TDP43,WT-0416-CT,CT,416,184,1.2595589537860585,1.2127520497941726,0.49503947286431993,0.5049605271356801,neither_clear_margin
TDP43,WT-0416-CT,CT,416,186,1.202843755812592,1.1895485473386762,0.4985987591931731,0.5014012408068269,neither_clear_margin
TDP43,WT-0416-CT,CT,416,188,1.40271313506642,1.3585533016154803,0.4947758375958604,0.5052241624041396,neither_clear_margin
TDP43,WT-0416-CT,CT,416,190,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,200,1.1191660697694856,1.0727521208714033,0.49563266208079415,0.5043673379192058,neither_clear_margin
TDP43,WT-0416-CT,CT,416,205,1.5438594931579503,1.4971184260398447,0.493919043795653,0.506080956204347,neither_clear_margin
TDP43,WT-0416-CT,CT,416,207,1.5286726201080816,1.4830250530835158,0.49411676245499747,0.5058832375450025,neither_clear_margin
TDP43,WT-0416-CT,CT,416,2,1.3575430548220762,1.3142305436691812,0.49503947286431993,0.5049605271356801,neither_clear_margin
TDP43,WT-0416-CT,CT,416,4,0.9303094352482421,0.9747898910376069,0.5035423704500597,0.49645762954994027,neither_clear_margin
TDP43,WT-0416-CT,CT,416,6,1.121816590288169,1.0776821261335596,0.49583039463434153,0.5041696053656585,neither_clear_margin
TDP43,WT-0416-CT,CT,416,8,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,9,1.0434361998579114,1.011318256925234,0.4971486420044219,0.5028513579955781,neither_clear_margin
TDP43,WT-0416-CT,CT,416,13,1.4638970826192734,1.4172600037374645,0.49424857592071236,0.5057514240792876,neither_clear_margin
TDP43,WT-0416-CT,CT,416,14,0.7635646248010983,0.783187080827213,0.5012353792483029,0.4987646207516972,neither_clear_margin
TDP43,WT-0416-CT,CT,416,17,0.745328863714031,0.7172056869553823,0.49820326932290726,0.5017967306770927,neither_clear_margin
TDP43,WT-0416-CT,CT,416,23,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,31,0.9051356158261085,0.8926292017839439,0.49899425081683,0.50100574918317,neither_clear_margin
TDP43,WT-0416-CT,CT,416,32,1.1456726701524655,1.1192797786637327,0.4974122968220195,0.5025877031779805,neither_clear_margin
TDP43,WT-0416-CT,CT,416,33,1.1297370465396908,1.0830587495105335,0.49556675153014296,0.504433248469857,neither_clear_margin
TDP43,WT-0416-CT,CT,416,37,1.2661165624732162,1.2208348975491203,0.49517129154214623,0.5048287084578538,neither_clear_margin
TDP43,WT-0416-CT,CT,416,44,2.040657734260339,2.084182158046811,0.5075627079251913,0.4924372920748087,neither_clear_margin
TDP43,WT-0416-CT,CT,416,59,1.1691191744222025,1.1254590288660837,0.4956985727832379,0.5043014272167621,neither_clear_margin
TDP43,WT-0416-CT,CT,416,62,1.5286726201080816,1.4830250530835158,0.49411676245499747,0.5058832375450025,neither_clear_margin
TDP43,WT-0416-CT,CT,416,63,1.5286726201080816,1.4830250530835158,0.49411676245499747,0.5058832375450025,neither_clear_margin
TDP43,WT-0416-CT,CT,416,64,3.7738939798845728,3.8131231362566638,0.5125702252737698,0.4874297747262302,neither_clear_margin
TDP43,WT-0416-CT,CT,416,67,1.4762394054939738,1.4310911756814584,0.494380390185976,0.505619609814024,neither_clear_margin
TDP43,WT-0416-CT,CT,416,72,1.502643367857336,1.4561800780023382,0.49411676245499747,0.5058832375450025,neither_clear_margin
TDP43,WT-0416-CT,CT,416,76,1.4264908224784951,1.381966381490661,0.49464402104187055,0.5053559789581294,neither_clear_margin
TDP43,WT-0416-CT,CT,416,84,1.5933159640983436,1.5465624225337862,0.49372132703833793,0.5062786729616621,neither_clear_margin
TDP43,WT-0416-CT,CT,416,91,1.3679835887019889,1.3220771809757212,0.494709929226937,0.505290070773063,neither_clear_margin
TDP43,WT-0416-CT,CT,416,98,1.4762394054939738,1.4310911756814584,0.494380390185976,0.505619609814024,neither_clear_margin
TDP43,WT-0416-CT,CT,416,100,0.6557577901391108,0.6909869120584402,0.5019604439311545,0.4980395560688455,neither_clear_margin
TDP43,WT-0416-CT,CT,416,102,1.1653374057706272,1.1861744657257902,0.5020263585392919,0.49797364146070816,neither_clear_margin
TDP43,WT-0416-CT,CT,416,106,3.4782896257435567,3.519931129898312,0.5123067258271081,0.4876932741728918,neither_clear_margin
TDP43,WT-0416-CT,CT,416,109,4.897312871200377,4.938474351131975,0.5171143663745781,0.48288563362542186,neither_clear_margin
TDP43,WT-0416-CT,CT,416,112,1.3107225382335546,1.2658089699677233,0.49503947286431993,0.5049605271356801,neither_clear_margin
TDP43,WT-0416-CT,CT,416,113,1.277893815135854,1.2368197376051067,0.49556675153014296,0.504433248469857,neither_clear_margin
TDP43,WT-0416-CT,CT,416,115,1.3214958879690069,1.3282585459526484,0.5007080560413752,0.4992919439586248,neither_clear_margin
TDP43,WT-0416-CT,CT,416,116,1.6117794290247927,1.5655773673537903,0.49372132703833793,0.5062786729616621,neither_clear_margin
TDP43,WT-0416-CT,CT,416,118,1.5021376670343898,1.4567253757713625,0.49424857592071236,0.5057514240792876,neither_clear_margin
TDP43,WT-0416-CT,CT,416,120,1.3797173015928388,1.3359605860370738,0.49490765487611743,0.5050923451238826,neither_clear_margin
TDP43,WT-0416-CT,CT,416,122,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,124,1.1802084675877291,1.1342374383018012,0.49543493089338064,0.5045650691066194,neither_clear_margin
TDP43,WT-0416-CT,CT,416,135,1.3797173015928388,1.3359605860370738,0.49490765487611743,0.5050923451238826,neither_clear_margin
TDP43,WT-0416-CT,CT,416,144,1.2604578604280454,1.2200706535153536,0.4956985727832379,0.5043014272167621,neither_clear_margin
TDP43,WT-0416-CT,CT,416,155,1.4762394054939738,1.4310911756814584,0.494380390185976,0.505619609814024,neither_clear_margin
TDP43,WT-0416-CT,CT,416,156,1.3797173015928388,1.3359605860370738,0.49490765487611743,0.5050923451238826,neither_clear_margin
TDP43,WT-0416-CT,CT,416,159,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,160,1.4338748268409252,1.3873486187070039,0.494380390185976,0.505619609814024,neither_clear_margin
TDP43,WT-0416-CT,CT,416,170,0.7635646248010983,0.783187080827213,0.5012353792483029,0.4987646207516972,neither_clear_margin
TDP43,WT-0416-CT,CT,416,5,1.4762394054939738,1.4310911756814584,0.494380390185976,0.505619609814024,neither_clear_margin
TDP43,WT-0416-CT,CT,416,11,1.4510119276894842,1.4061588481266014,0.49451220523246886,0.5054877947675311,neither_clear_margin
TDP43,WT-0416-CT,CT,416,13,1.5933159640983436,1.5465624225337862,0.49372132703833793,0.5062786729616621,neither_clear_margin
TDP43,WT-0416-CT,CT,416,16,0.9986074872067598,0.9609644241090167,0.49681907572951534,0.5031809242704847,neither_clear_margin
TDP43,WT-0416-CT,CT,416,26,0.9347098856598548,0.8908997918246218,0.49655542468594727,0.5034445753140527,neither_clear_margin
TDP43,WT-0416-CT,CT,416,29,1.2288611432063468,1.1900142575246,0.4959622170651299,0.5040377829348701,neither_clear_margin
TDP43,WT-0416-CT,CT,416,31,1.583523810373589,1.537483380219269,0.4938531379954917,0.5061468620045083,neither_clear_margin
TDP43,WT-0416-CT,CT,416,38,1.1761811236829196,1.134164158510571,0.49583039463434153,0.5041696053656585,neither_clear_margin
TDP43,WT-0416-CT,CT,416,41,0.981839094264889,1.0026149800197215,0.5016967848400959,0.4983032151599041,neither_clear_margin
TDP43,WT-0416-CT,CT,416,44,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,45,1.1573089430694388,1.1366692702143024,0.49793961062788383,0.5020603893721162,neither_clear_margin
TDP43,WT-0416-CT,CT,416,49,1.2604578604280454,1.2200706535153536,0.4956985727832379,0.5043014272167621,neither_clear_margin
TDP43,WT-0416-CT,CT,416,52,1.5286726201080816,1.4830250530835158,0.49411676245499747,0.5058832375450025,neither_clear_margin
TDP43,WT-0416-CT,CT,416,54,0.9308296398556248,0.9118818689526211,0.4984669290171583,0.5015330709828417,neither_clear_margin
TDP43,WT-0416-CT,CT,416,64,1.3575430548220762,1.3142305436691812,0.49503947286431993,0.5049605271356801,neither_clear_margin
TDP43,WT-0416-CT,CT,416,66,1.4264036899648505,1.3796255497509022,0.494380390185976,0.505619609814024,neither_clear_margin
TDP43,WT-0416-CT,CT,416,74,1.2288611432063468,1.1900142575246,0.4959622170651299,0.5040377829348701,neither_clear_margin
TDP43,WT-0416-CT,CT,416,77,1.4264036899648505,1.3796255497509022,0.494380390185976,0.505619609814024,neither_clear_margin
TDP43,WT-0416-CT,CT,416,82,0.14960413236482403,0.17153150029030365,0.5002466469031281,0.4997533530968718,neither_clear_margin
TDP43,WT-0416-CT,CT,416,85,1.2863299481261465,1.239907073582465,0.4949735637828706,0.5050264362171294,neither_clear_margin
TDP43,WT-0416-CT,CT,416,89,0.986317576254916,0.9407828799641648,0.4962258635924631,0.5037741364075369,neither_clear_margin
TDP43,WT-0416-CT,CT,416,101,0.414990002783113,0.4306671612231636,0.5005103093696854,0.4994896906303145,neither_clear_margin
TDP43,WT-0416-CT,CT,416,102,1.6427460650447743,1.6519581415844347,0.5012353792483029,0.4987646207516972,neither_clear_margin
TDP43,WT-0416-CT,CT,416,104,0.9825921638196458,0.9377053838748017,0.4962917755579672,0.5037082244420328,neither_clear_margin
TDP43,WT-0416-CT,CT,416,1,0.37315445857465124,0.33013763202045554,0.49866467435538386,0.5013353256446161,neither_clear_margin
TDP43,WT-0416-CT,CT,416,4,2.4959996313665584,2.541204087860996,0.5096054881319073,0.4903945118680927,neither_clear_margin
TDP43,WT-0416-CT,CT,416,8,1.4489962726053176,1.4816233017158411,0.5040037537343551,0.4959962462656448,neither_clear_margin
TDP43,WT-0416-CT,CT,416,11,0.6477577098221908,0.6088424510753034,0.49787369612744004,0.50212630387256,neither_clear_margin
TDP43,WT-0416-CT,CT,416,16,1.4762394054939738,1.4310911756814584,0.494380390185976,0.505619609814024,neither_clear_margin
TDP43,WT-0416-CT,CT,416,17,1.1486468942685788,1.1250897233905326,0.4976759530787136,0.5023240469212864,neither_clear_margin
TDP43,WT-0416-CT,CT,416,30,1.935083208959228,1.9564592383715615,0.5034764580414858,0.4965235419585142,neither_clear_margin
TDP43,WT-0416-CT,CT,416,31,1.5558116880159256,1.5099554351320381,0.493984949807151,0.506015050192849,neither_clear_margin
TDP43,WT-0416-CT,CT,416,33,0.9207881006150345,0.9059278411902436,0.4987965048167574,0.5012034951832426,neither_clear_margin
TDP43,WT-0416-CT,CT,416,39,0.6070483054979197,0.562582263955903,0.4977418673505639,0.5022581326494361,neither_clear_margin
TDP43,WT-0416-CT,CT,416,50,3.2699075337836274,3.311353830632154,0.5115161870313132,0.48848381296868687,neither_clear_margin
TDP43,WT-0416-CT,CT,416,52,1.192040724938575,1.1478987544549302,0.49556675153014296,0.504433248469857,neither_clear_margin
TDP43,WT-0416-CT,CT,416,55,1.5558116880159256,1.5099554351320381,0.493984949807151,0.506015050192849,neither_clear_margin
TDP43,WT-0416-CT,CT,416,63,2.0151238044440474,2.0591880018009947,0.5075627079251913,0.4924372920748087,neither_clear_margin
TDP43,WT-0416-CT,CT,416,75,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,83,1.5021376670343898,1.4567253757713625,0.49424857592071236,0.5057514240792876,neither_clear_margin
TDP43,WT-0416-CT,CT,416,84,2.2778890753455214,2.31024472907703,0.5062446468977271,0.493755353102273,neither_clear_margin
TDP43,WT-0416-CT,CT,416,85,1.583523810373589,1.537483380219269,0.4938531379954917,0.5061468620045083,neither_clear_margin
TDP43,WT-0416-CT,CT,416,87,1.5072648514789215,1.4604166188335825,0.49405085602769583,0.5059491439723042,neither_clear_margin
TDP43,WT-0416-CT,CT,416,4,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,5,1.4638970826192734,1.4172600037374645,0.49424857592071236,0.5057514240792876,neither_clear_margin
TDP43,WT-0416-CT,CT,416,6,0.9627022781055411,0.9159944007874145,0.4962258635924631,0.5037741364075369,neither_clear_margin
TDP43,WT-0416-CT,CT,416,11,1.4944162533606948,1.4476889399708333,0.49411676245499747,0.5058832375450025,neither_clear_margin
TDP43,WT-0416-CT,CT,416,14,1.0770758708130639,1.0340379956290657,0.49609404005727864,0.5039059599427214,neither_clear_margin
TDP43,WT-0416-CT,CT,416,18,1.3553077455833202,1.308956859005246,0.494709929226937,0.505290070773063,neither_clear_margin
TDP43,WT-0416-CT,CT,416,22,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,23,2.7265037008442876,2.7592306373773323,0.5075627079251913,0.4924372920748087,neither_clear_margin
TDP43,WT-0416-CT,CT,416,30,1.6405504618844104,1.5942074715182624,0.4935895169540079,0.5064104830459921,neither_clear_margin
TDP43,WT-0416-CT,CT,416,44,1.0563303681330463,1.0139447285944105,0.4962258635924631,0.5037741364075369,neither_clear_margin
TDP43,WT-0416-CT,CT,416,45,1.5021376670343898,1.4567253757713625,0.49424857592071236,0.5057514240792876,neither_clear_margin
TDP43,WT-0416-CT,CT,416,53,0.7770592515427636,0.7470127717067048,0.49800552519994346,0.5019944748000565,neither_clear_margin
TDP43,WT-0416-CT,CT,416,54,0.4912911552975917,0.5271943747571017,0.5014990398945158,0.4985009601054841,neither_clear_margin
TDP43,WT-0416-CT,CT,416,59,1.5286726201080816,1.4830250530835158,0.49411676245499747,0.5058832375450025,neither_clear_margin
TDP43,WT-0416-CT,CT,416,74,1.3362312971304606,1.293406655594338,0.49517129154214623,0.5048287084578538,neither_clear_margin
TDP43,WT-0416-CT,CT,416,77,1.3158239371285667,1.2735333729089078,0.495303110891274,0.504696889108726,neither_clear_margin
TDP43,WT-0416-CT,CT,416,86,0.572295955082316,0.5466472600034074,0.49873058956400906,0.5012694104359909,neither_clear_margin
TDP43,WT-0416-CT,CT,416,100,1.247453572183408,1.2008218650217035,0.49510538211817534,0.5048946178818247,neither_clear_margin
TDP43,WT-0416-CT,CT,416,132,1.296363686611269,1.2546558681343731,0.49543493089338064,0.5045650691066194,neither_clear_margin
TDP43,WT-0416-CT,CT,416,133,0.8539037209764432,0.8076381333912798,0.49668724997744573,0.5033127500225543,neither_clear_margin
TDP43,WT-0416-CT,CT,416,138,1.261739099903489,1.2540374341116132,0.499126081662157,0.500873918337843,neither_clear_margin
TDP43,WT-0416-CT,CT,416,139,1.5021376670343898,1.4567253757713625,0.49424857592071236,0.5057514240792876,neither_clear_margin
TDP43,WT-0416-CT,CT,416,152,1.5286726201080816,1.4830250530835158,0.49411676245499747,0.5058832375450025,neither_clear_margin
TDP43,WT-0416-CT,CT,416,154,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,155,1.4081582336985798,1.3613238932954062,0.49444629761271386,0.5055537023872861,neither_clear_margin
TDP43,WT-0416-CT,CT,416,156,1.4638970826192734,1.4172600037374645,0.49424857592071236,0.5057514240792876,neither_clear_margin
TDP43,WT-0416-CT,CT,416,159,1.3622866978880401,1.3167718030414979,0.4947758375958604,0.5052241624041396,neither_clear_margin
TDP43,WT-0416-CT,CT,416,160,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,161,1.3622866978880401,1.3167718030414979,0.4947758375958604,0.5052241624041396,neither_clear_margin
TDP43,WT-0416-CT,CT,416,166,1.5021376670343898,1.4567253757713625,0.49424857592071236,0.5057514240792876,neither_clear_margin
TDP43,WT-0416-CT,CT,416,170,1.296363686611269,1.2546558681343731,0.49543493089338064,0.5045650691066194,neither_clear_margin
TDP43,WT-0416-CT,CT,416,185,1.4264908224784951,1.381966381490661,0.49464402104187055,0.5053559789581294,neither_clear_margin
TDP43,WT-0416-CT,CT,416,188,1.3575430548220762,1.3142305436691812,0.49503947286431993,0.5049605271356801,neither_clear_margin
TDP43,WT-0416-CT,CT,416,190,1.1708959364098224,1.1369129795932713,0.49662133727297975,0.5033786627270203,neither_clear_margin
TDP43,WT-0416-CT,CT,416,192,1.6117794290247927,1.5655773673537903,0.49372132703833793,0.5062786729616621,neither_clear_margin
TDP43,WT-0416-CT,CT,416,193,0.3270496217160357,0.36421235668281726,0.5010376333047513,0.4989623666952487,neither_clear_margin
TDP43,WT-0416-CT,CT,416,202,1.5021376670343898,1.4567253757713625,0.49424857592071236,0.5057514240792876,neither_clear_margin
TDP43,WT-0416-CT,CT,416,9,0.6322499810782568,0.5896873723281769,0.4977418673505639,0.5022581326494361,neither_clear_margin
TDP43,WT-0416-CT,CT,416,14,1.4510119276894842,1.4061588481266014,0.49451220523246886,0.5054877947675311,neither_clear_margin
TDP43,WT-0416-CT,CT,416,16,1.583523810373589,1.537483380219269,0.4938531379954917,0.5061468620045083,neither_clear_margin
TDP43,WT-0416-CT,CT,416,23,1.277699277225437,1.231581998585454,0.49503947286431993,0.5049605271356801,neither_clear_margin
TDP43,WT-0416-CT,CT,416,24,0.5197380248258172,0.4736397524855523,0.49800552519994346,0.5019944748000565,neither_clear_margin
TDP43,WT-0416-CT,CT,416,25,1.3158239371285667,1.2735333729089078,0.495303110891274,0.504696889108726,neither_clear_margin
TDP43,WT-0416-CT,CT,416,28,1.6405504618844104,1.5942074715182624,0.4935895169540079,0.5064104830459921,neither_clear_margin
TDP43,WT-0416-CT,CT,416,44,0.9180987284556472,0.9143091870202376,0.4996534060752308,0.5003465939247692,neither_clear_margin
TDP43,WT-0416-CT,CT,416,48,1.6698102672175326,1.623345327301972,0.4934577077608189,0.5065422922391811,neither_clear_margin
TDP43,WT-0416-CT,CT,416,51,1.1930484735375497,1.1482687665497369,0.49550084113357507,0.5044991588664249,neither_clear_margin
