dataset_name,protein,condition,replicate,source_file,source_folder,track_id,cell_id,video_id,n_frames,track_length,is_control,control_role,P_free_like,P_chromatin_bound_like,P_mcm_bound_like,supervised_control_prediction,distance_to_NLS_centroid,distance_to_H2B_centroid,distance_to_MCM2_Bound_centroid,nearest_control_class,nearest_control_distance,control_outlier_score,is_control_outlier,max_trap_dwell_frames,mean_trap_dwell_frames,trap_prob_mean,frac_supported_high_score_windows,max_consecutive_diffusive,frac_bound,frac_constrained,frac_diffusive,max_consecutive_constrained,max_consecutive_bound,n_state_switches,trapping_score,temporal_score,n_supported_high_score_windows,supported_temporal_trapping,diffusive_burst_flag,final_control_guided_class,classification_reason,distance_to_H2B_Bound,distance_to_MCM2_Bound,genotype,treatment,distance_to_NLS,distance_to_H2B,distance_to_MCM2_Bound_HighConfidence,passed_target_protein_gate,passed_not_free_gate,passed_not_h2b_gate,passed_not_mcm2_gate,passed_temporal_support_gate,passed_no_diffusive_burst_gate,passed_control_outlier_gate,usable_feature_count,passed_feature_completeness_gate,failed_gate_count,first_failed_gate,all_failed_gates,failed_only_one_gate,near_miss_target_specific
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,25,5.0,4,36,36,False,target,0.006084120338818,0.993915879661182,0.0,chromatin_bound_like,5.6280857606962655,4.816141893252518,6.370229516263318,H2B,4.816141893252518,4.816141893252518,True,,,,,0.0,0.0,1.0,0.0,36.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.370229516263318,WT,CT,5.6280857606962655,4.816141893252518,6.370229516263318,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,25,5.0,4,36,36,False,target,0.006084120338818,0.993915879661182,0.0,chromatin_bound_like,5.6280857606962655,4.816141893252518,6.370229516263318,H2B,4.816141893252518,4.816141893252518,True,,,,,0.0,0.0,1.0,0.0,36.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1568792807498853,6.370229516263318,WT,CT,5.6280857606962655,4.816141893252518,6.370229516263318,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,50,5.0,4,13,13,False,target,0.5139855471998572,0.4860144528001432,0.0,free_like,3.8130438989733832,2.615937452097426,4.401426037734946,H2B,2.615937452097426,2.615937452097426,False,,,,,0.0,0.0,1.0,0.0,13.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.401426037734946,WT,CT,3.8130438989733832,2.615937452097426,4.401426037734946,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,50,5.0,4,13,13,False,target,0.5139855471998572,0.4860144528001432,0.0,free_like,3.8130438989733832,2.615937452097426,4.401426037734946,H2B,2.615937452097426,2.615937452097426,False,,,,,0.0,0.0,1.0,0.0,13.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.583523810373589,4.401426037734946,WT,CT,3.8130438989733832,2.615937452097426,4.401426037734946,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,60,5.0,4,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,60,5.0,4,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,66,5.0,4,39,39,False,target,0.4899535941882861,0.5100464058117139,0.0,chromatin_bound_like,8.280607736629355,10.612142249574108,11.205732611281508,NLS,8.280607736629355,8.280607736629355,True,,,,,37.0,0.0,0.0512820512820512,0.9487179487179488,2.0,0.0,1.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.146335634697098,11.205732611281508,WT,CT,8.280607736629355,10.612142249574108,11.205732611281508,True,True,True,True,False,False,True,7,True,2,temporal_support,temporal_support;no_diffusive_burst,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,104,5.0,4,13,13,False,target,0.5139855471998572,0.4860144528001432,0.0,free_like,3.8130438989733832,2.615937452097426,4.401426037734946,H2B,2.615937452097426,2.615937452097426,False,,,,,0.0,0.0,1.0,0.0,13.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.401426037734946,WT,CT,3.8130438989733832,2.615937452097426,4.401426037734946,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,104,5.0,4,13,13,False,target,0.5139855471998572,0.4860144528001432,0.0,free_like,3.8130438989733832,2.615937452097426,4.401426037734946,H2B,2.615937452097426,2.615937452097426,False,,,,,0.0,0.0,1.0,0.0,13.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.583523810373589,4.401426037734946,WT,CT,3.8130438989733832,2.615937452097426,4.401426037734946,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,111,5.0,4,10,10,False,target,0.4550589227615212,0.5449410772384795,0.0,chromatin_bound_like,1.6840038599483451,3.713194368874976,4.761401949902921,NLS,1.6840038599483451,1.6840038599483451,False,,,,,5.0,0.0,0.1,0.9,1.0,0.0,2.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6698102672175326,4.761401949902921,WT,CT,1.6840038599483451,3.713194368874976,4.761401949902921,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,120,5.0,4,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,120,5.0,4,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,23,6.0,4,13,13,False,target,0.5139855471998572,0.4860144528001432,0.0,free_like,3.8130438989733832,2.615937452097426,4.401426037734946,H2B,2.615937452097426,2.615937452097426,False,,,,,0.0,0.0,1.0,0.0,13.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.401426037734946,WT,CT,3.8130438989733832,2.615937452097426,4.401426037734946,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,23,6.0,4,13,13,False,target,0.5139855471998572,0.4860144528001432,0.0,free_like,3.8130438989733832,2.615937452097426,4.401426037734946,H2B,2.615937452097426,2.615937452097426,False,,,,,0.0,0.0,1.0,0.0,13.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.583523810373589,4.401426037734946,WT,CT,3.8130438989733832,2.615937452097426,4.401426037734946,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,66,6.0,4,13,13,False,target,0.5139855471998572,0.4860144528001432,0.0,free_like,3.8130438989733832,2.615937452097426,4.401426037734946,H2B,2.615937452097426,2.615937452097426,False,,,,,0.0,0.0,1.0,0.0,13.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.401426037734946,WT,CT,3.8130438989733832,2.615937452097426,4.401426037734946,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,66,6.0,4,13,13,False,target,0.5139855471998572,0.4860144528001432,0.0,free_like,3.8130438989733832,2.615937452097426,4.401426037734946,H2B,2.615937452097426,2.615937452097426,False,,,,,0.0,0.0,1.0,0.0,13.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.583523810373589,4.401426037734946,WT,CT,3.8130438989733832,2.615937452097426,4.401426037734946,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,22,7.0,4,12,12,False,target,0.5363475652861196,0.4636524347138804,0.0,free_like,1.6483599008769174,3.863527554888206,4.88836656093649,NLS,1.6483599008769174,1.6483599008769174,False,,,,,6.0,0.0,0.0833333333333333,0.9166666666666666,1.0,0.0,2.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6117794290247927,4.88836656093649,WT,CT,1.6483599008769174,3.863527554888206,4.88836656093649,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,32,1.0,5,37,37,False,target,0.5479939900373612,0.452006009962639,0.0,free_like,5.733412049808816,4.935362427233057,6.477152026829693,H2B,4.935362427233057,4.935362427233057,True,,,,,0.0,0.0,1.0,0.0,37.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.477152026829693,WT,CT,5.733412049808816,4.935362427233057,6.477152026829693,True,True,True,True,False,True,True,7,True,1,temporal_support,temporal_support,True,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,32,1.0,5,37,37,False,target,0.5479939900373612,0.452006009962639,0.0,free_like,5.733412049808816,4.935362427233057,6.477152026829693,H2B,4.935362427233057,4.935362427233057,True,,,,,0.0,0.0,1.0,0.0,37.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1519493430370298,6.477152026829693,WT,CT,5.733412049808816,4.935362427233057,6.477152026829693,True,True,True,True,False,True,True,7,True,1,temporal_support,temporal_support,True,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,65,2.0,5,18,18,False,target,0.4647986894476458,0.5352013105523542,0.0,chromatin_bound_like,2.0148320773650408,3.832948415794397,5.118411499000068,NLS,2.0148320773650408,2.0148320773650408,False,,,,,6.0,0.0,0.1666666666666666,0.8333333333333334,2.0,0.0,4.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.4510119276894842,5.118411499000068,WT,CT,2.0148320773650408,3.832948415794397,5.118411499000068,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,15,3.0,5,68,68,False,target,0.5589166183564239,0.4410833816435764,0.0,free_like,4.517857693987471,2.544571584571939,1.2262376181522936,MCM2_Bound,1.2262376181522936,1.2262376181522936,False,,,,,0.0,0.9852941176470588,0.0147058823529411,0.0,1.0,67.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,1.2262376181522936,WT,CT,4.517857693987471,2.544571584571939,1.2262376181522936,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,15,3.0,5,68,68,False,target,0.5589166183564239,0.4410833816435764,0.0,free_like,4.517857693987471,2.544571584571939,1.2262376181522936,MCM2_Bound,1.2262376181522936,1.2262376181522936,False,,,,,0.0,0.9852941176470588,0.0147058823529411,0.0,1.0,67.0,1.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.3758915454603395,1.2262376181522936,WT,CT,4.517857693987471,2.544571584571939,1.2262376181522936,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,5,4.0,5,12,12,False,target,0.5363475652861196,0.4636524347138804,0.0,free_like,1.6483599008769174,3.863527554888206,4.88836656093649,NLS,1.6483599008769174,1.6483599008769174,False,,,,,6.0,0.0,0.0833333333333333,0.9166666666666666,1.0,0.0,2.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6117794290247927,4.88836656093649,WT,CT,1.6483599008769174,3.863527554888206,4.88836656093649,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,18,4.0,5,28,28,False,target,0.0,1.0,0.0,chromatin_bound_like,4.843231456105101,3.90505354010776,5.562848785678093,H2B,3.90505354010776,3.90505354010776,True,,,,,0.0,0.0,1.0,0.0,28.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,5.562848785678093,WT,CT,4.843231456105101,3.90505354010776,5.562848785678093,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,18,4.0,5,28,28,False,target,0.0,1.0,0.0,chromatin_bound_like,4.843231456105101,3.90505354010776,5.562848785678093,H2B,3.90505354010776,3.90505354010776,True,,,,,0.0,0.0,1.0,0.0,28.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.244099294036249,5.562848785678093,WT,CT,4.843231456105101,3.90505354010776,5.562848785678093,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,29,5.0,5,14,14,False,target,0.4259304223962296,0.574069577603771,0.0,chromatin_bound_like,3.632575198106004,1.419137660864762,1.6494442321649758,H2B,1.419137660864762,1.419137660864762,False,,,,,0.0,0.8571428571428571,0.1428571428571428,0.0,1.0,12.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,1.6494442321649758,WT,CT,3.632575198106004,1.419137660864762,1.6494442321649758,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,29,5.0,5,14,14,False,target,0.4259304223962296,0.574069577603771,0.0,chromatin_bound_like,3.632575198106004,1.419137660864762,1.6494442321649758,H2B,1.419137660864762,1.419137660864762,False,,,,,0.0,0.8571428571428571,0.1428571428571428,0.0,1.0,12.0,2.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.323110424683471,1.6494442321649758,WT,CT,3.632575198106004,1.419137660864762,1.6494442321649758,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,91,5.0,5,37,37,False,target,0.5479939900373612,0.452006009962639,0.0,free_like,5.733412049808816,4.935362427233057,6.477152026829693,H2B,4.935362427233057,4.935362427233057,True,,,,,0.0,0.0,1.0,0.0,37.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.477152026829693,WT,CT,5.733412049808816,4.935362427233057,6.477152026829693,True,True,True,True,False,True,True,7,True,1,temporal_support,temporal_support,True,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,91,5.0,5,37,37,False,target,0.5479939900373612,0.452006009962639,0.0,free_like,5.733412049808816,4.935362427233057,6.477152026829693,H2B,4.935362427233057,4.935362427233057,True,,,,,0.0,0.0,1.0,0.0,37.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1519493430370298,6.477152026829693,WT,CT,5.733412049808816,4.935362427233057,6.477152026829693,True,True,True,True,False,True,True,7,True,1,temporal_support,temporal_support,True,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,104,5.0,5,15,15,False,target,0.5425399097819528,0.4574600902180472,0.0,free_like,1.3565736384130127,3.778125858536025,4.881335483678038,NLS,1.3565736384130127,1.3565736384130127,False,,,,,7.0,0.0,0.1333333333333333,0.8666666666666667,2.0,0.0,2.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.881335483678038,WT,CT,1.3565736384130127,3.778125858536025,4.881335483678038,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,8,2.0,6,33,33,False,target,0.0,1.0,0.0,chromatin_bound_like,5.320823770099852,4.4646717182192255,6.056782206388774,H2B,4.4646717182192255,4.4646717182192255,True,,,,,0.0,0.0,1.0,0.0,33.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,6.056782206388774,WT,CT,5.320823770099852,4.4646717182192255,6.056782206388774,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,8,2.0,6,33,33,False,target,0.0,1.0,0.0,chromatin_bound_like,5.320823770099852,4.4646717182192255,6.056782206388774,H2B,4.4646717182192255,4.4646717182192255,True,,,,,0.0,0.0,1.0,0.0,33.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.1799332761935188,6.056782206388774,WT,CT,5.320823770099852,4.4646717182192255,6.056782206388774,True,True,False,True,False,True,True,7,True,2,not_h2b_like,not_h2b_like;temporal_support,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,23,2.0,6,18,18,False,target,0.4466390105969919,0.5533609894030079,0.0,chromatin_bound_like,1.820653610495908,4.469084454292371,5.427136660101206,NLS,1.820653610495908,1.820653610495908,False,,,,,10.0,0.0,0.0555555555555555,0.9444444444444444,1.0,0.0,2.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.4510119276894842,5.427136660101206,WT,CT,1.820653610495908,4.469084454292371,5.427136660101206,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,39,2.0,6,18,18,False,target,0.4025581451158705,0.5974418548841296,0.0,chromatin_bound_like,2.180940162940872,4.031808371673276,5.226100723797738,NLS,2.180940162940872,2.180940162940872,False,,,,,6.0,0.0,0.1111111111111111,0.8888888888888888,1.0,0.0,4.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.4510119276894842,5.226100723797738,WT,CT,2.180940162940872,4.031808371673276,5.226100723797738,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,45,2.0,6,13,13,False,target,0.5139855471998572,0.4860144528001432,0.0,free_like,3.8130438989733832,2.615937452097426,4.401426037734946,H2B,2.615937452097426,2.615937452097426,False,,,,,0.0,0.0,1.0,0.0,13.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.401426037734946,WT,CT,3.8130438989733832,2.615937452097426,4.401426037734946,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,45,2.0,6,13,13,False,target,0.5139855471998572,0.4860144528001432,0.0,free_like,3.8130438989733832,2.615937452097426,4.401426037734946,H2B,2.615937452097426,2.615937452097426,False,,,,,0.0,0.0,1.0,0.0,13.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.583523810373589,4.401426037734946,WT,CT,3.8130438989733832,2.615937452097426,4.401426037734946,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,9,4.0,6,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.6106391331261034,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,9,4.0,6,15,15,False,target,0.4237682575097551,0.5762317424902457,0.0,chromatin_bound_like,3.903724060535516,2.733992834064064,4.519549612766566,H2B,2.733992834064064,2.733992834064064,False,,,,,0.0,0.0,1.0,0.0,15.0,0.0,0.0,,,,False,False,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.5286726201080816,4.519549612766566,WT,CT,3.903724060535516,2.733992834064064,4.519549612766566,True,True,True,True,False,True,False,7,True,2,temporal_support,temporal_support;control_outlier,False,True
WT-0416-CT,TDP43,CT,416,single-behaviour-track.csv,D:\Tianzi\condensate_classification_pj\TDP43\WT-0416-CT\CSV\SF_10ms_condensate_pj_,27,5.0,6,20,20,False,target,0.4928075547129571,0.5071924452870428,0.0,chromatin_bound_like,1.617839170963678,4.309860335136046,5.334623292414406,NLS,1.617839170963678,1.617839170963678,False,,,,,10.0,0.0,0.1,0.9,2.0,0.0,2.0,,,,False,True,ambiguous,Insufficient or conflicting evidence for a specific control-guided class.,1.40271313506642,5.334623292414406,WT,CT,1.617839170963678,4.309860335136046,5.334623292414406,True,True,True,True,False,False,False,7,True,3,temporal_support,temporal_support;no_diffusive_burst;control_outlier,False,False
