protein,dataset_name,genotype,date_or_experiment_id,treatment,replicate,bound_control_class,source_file,source_folder,video_id,cell_id,track_id,n_frames,track_length,step_size_mean,step_size_median,step_size_p95,path_length,net_displacement,Rg,intensity_mean,intensity_std,frac_diffusive,frac_constrained,frac_bound,max_consecutive_diffusive,max_consecutive_constrained,max_consecutive_bound,n_state_switches
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,46,51,51,17.441657753631702,0.46026164657496954,1.2077120196582396,872.082887681585,0.5668832027619332,58.8911900053733,86844.70588235294,12446.856207563607,0.0,0.0,1.0,0,0,51,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,49,11,11,0.3228273112608029,0.31817859586529385,0.5480426514413701,3.228273112608029,0.7197315528343446,0.44259702888020724,93232.18181818182,1930.2327744695363,0.0,0.0,1.0,0,0,11,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,52,34,34,0.3020731460514089,0.299159099913494,0.5207795093322863,9.968413819696494,1.024559483665382,0.3077300240842037,92101.70588235294,1690.073524120784,0.0,0.0,1.0,0,0,34,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,56,66,66,0.2723459996300481,0.23812031217147284,0.514626753608287,17.702489975953124,0.8514065546100682,0.34986888762744756,93687.86363636363,2192.848080509866,0.0,0.0,1.0,0,0,66,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,60,12,12,0.26443364992725155,0.25685228008312905,0.43994692295836685,2.9087701491997673,0.28237855910376575,0.25145956041939055,92825.33333333333,1683.0731272036733,0.0,0.0,1.0,0,0,12,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,61,92,92,0.3368638687911525,0.298051480435322,0.7166950250714489,30.65461205999488,0.961545510183409,0.4807379546693562,90921.82608695653,1731.0079805600383,0.0,0.0,1.0,0,0,92,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,66,45,45,0.29624767187684886,0.286313777540564,0.5168141914359008,13.03489756258135,0.2529311379853237,0.28924989275642843,91094.42222222222,2689.150207854526,0.0,0.0,1.0,0,0,45,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,69,10,10,0.14333013851724555,0.130829957744123,0.26520517161323187,1.28997124665521,0.12081404125281957,0.1049363372810856,91695.3,2824.4707291809555,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,71,23,23,0.2742145723112665,0.23480264823453129,0.4397362071959968,6.032720590847863,0.9104055890163129,0.2965780947050046,93671.0,1481.7281065762982,0.0,0.0,1.0,0,0,23,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,72,12,12,0.44410592889026856,0.44742363165126475,0.8054926493331572,4.885165217792954,1.2379042304030086,0.5272476541561316,93591.16666666667,1077.9374946740847,0.0,0.0,1.0,0,0,12,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,74,76,76,0.30820137818006316,0.2938546619600648,0.6211000668783823,23.115103363504737,0.4329708604053566,0.43131768999696857,92314.76315789473,1984.3762268845496,0.0,0.0,1.0,0,0,76,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,75,21,21,0.27588776498417267,0.21123281005038988,0.5238504813912168,5.517755299683453,0.6131057732896465,0.29034496600921245,92472.95238095238,2112.5546969532047,0.0,0.0,1.0,0,0,21,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,87,125,125,0.24994676572450575,0.23084551283932453,0.49501534078439935,30.993398949838713,0.3432995716411955,0.26900000954341124,93779.312,2391.303327368544,0.0,0.0,1.0,0,0,125,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,91,176,176,0.332952667498364,0.29731591640313626,0.6701501267316868,58.2667168122137,0.9096578421409294,0.4039672718036961,89835.6875,2040.5953694414075,0.0,0.0,1.0,0,0,176,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,93,13,13,79.84484728859393,0.46187002526380283,476.8636545425528,958.138167463127,0.634379634521508,127.08931670753559,78012.61538461539,23448.004526108623,0.0,0.0,1.0,0,0,13,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,99,14,14,0.21490585291195458,0.18574634073802698,0.3969028272625339,2.7937760878554094,0.4163056241610874,0.22077781794938073,95940.0,2498.2014761393075,0.0,0.0,1.0,0,0,14,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,102,65,65,0.26491877320319057,0.23801553366022463,0.522795791394441,16.954801485004197,0.7529855251009873,0.328818641581875,92608.81538461539,1733.8454812596813,0.0,0.0,1.0,0,0,65,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,106,72,72,0.3372290797307352,0.2910047304965189,0.6733614758601492,23.943264660882196,0.9550589864277749,0.3264304475204828,91189.375,2205.347102682446,0.0,0.0,1.0,0,0,72,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,110,24,24,0.30612219763901327,0.2485146708444237,0.5801252348040341,7.040810545697305,0.9799539838632246,0.38952606962916236,89260.79166666667,1604.939033900114,0.0,0.0,1.0,0,0,24,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,119,17,17,0.217552640014873,0.17899721159269147,0.45322911132904536,3.480842240237968,0.5133233216791225,0.24510559052300285,93869.70588235294,2959.6130187219132,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,120,15,15,0.2739310451528431,0.27770912315508745,0.5020926881426401,3.835034632139804,0.4994894267517094,0.29689869881439324,91082.66666666667,1325.315847350395,0.0,0.0,1.0,0,0,15,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,145,16,16,0.45143776900568966,0.45697365376913024,0.767364626375386,6.771566535085345,0.07038438342347023,0.2941212178359666,90464.6875,1873.5415917009511,0.0,0.0,1.0,0,0,16,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,148,12,12,0.47254035941167843,0.5069753089355686,0.7137454886645783,5.197943953528463,0.7245695199699357,0.44521998484488706,87332.83333333333,903.6231951360471,0.0,0.0,1.0,0,0,12,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,159,24,24,0.38983477326990995,0.3794503011958639,0.6205117386852104,8.966199785207928,1.222145896347114,0.42663944280458477,90852.25,1573.495782727386,0.0,0.0,1.0,0,0,24,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,163,63,63,0.3987808176189238,0.36821752016479803,0.8264203863282664,24.724410692373276,0.4110884604944864,0.37533085554714185,87228.36507936507,1032.0524383649672,0.0,0.0,1.0,0,0,63,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,166,20,20,0.2784631663425036,0.2601040537473845,0.47236161493357115,5.290800160507569,0.35842786168589125,0.24037148332689381,91254.25,2536.6298585867203,0.0,0.0,1.0,0,0,20,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,183,15,15,0.327810296991675,0.2644867299122794,0.5917553754846938,4.58934415788345,0.7817207204486616,0.2768367995263898,93834.0,3332.4047516127794,0.0,0.0,1.0,0,0,15,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,192,10,10,97.41508109049089,0.500331470135287,437.1843224743509,876.7357298144179,0.504650554529092,131.04870402598806,76178.4,26800.02009203227,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,195,36,36,0.3644683733744775,0.31090695622457093,0.6572780358993017,12.756393068106712,0.5367001732315169,0.3440533004194353,91533.91666666667,2099.2217928828495,0.0,0.0,1.0,0,0,36,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,197,35,35,0.48110066814736024,0.36449353840872356,1.063154980100124,16.357422717010248,5.1163634059096275,2.191098721815736,92379.94285714286,2717.7906462122237,0.0,0.0,1.0,0,0,35,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,199,49,49,0.41073185011917773,0.3577166361191161,0.8265050789174777,19.715128805720532,0.7611395270238128,0.5553691059105352,86210.67346938775,1667.3187356220953,0.0,0.0,1.0,0,0,49,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,205,43,43,0.3534513129885076,0.2999662099860183,0.6996502095907235,14.844955145517321,1.0769680995443975,0.5287020571146663,91711.3953488372,1335.4576376218804,0.0,0.0,1.0,0,0,43,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,211,19,19,0.3573741582905324,0.38893814025312345,0.5086910955857871,6.432734849229583,0.3729964001947775,0.3796143703298962,93651.05263157895,1974.6225932985046,0.0,0.0,1.0,0,0,19,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,217,15,15,0.4144592000757849,0.40781209614440217,0.6764934659970049,5.802428801060989,0.21995690515742422,0.2877747538873653,87531.46666666666,887.4905928408213,0.0,0.0,1.0,0,0,15,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,220,45,45,0.33250004108428705,0.31793769385081627,0.6619056498891709,14.630001807708629,0.20196602809295633,0.4497379648472342,89921.91111111111,1357.5868601412885,0.0,0.0,1.0,0,0,45,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,225,48,48,0.35624954124810243,0.38166930248537556,0.7082020454029343,16.743728438660813,1.0359065029980818,0.47638445692943326,92290.95833333333,1908.6872057230278,0.0,0.0,1.0,0,0,48,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,226,30,30,0.3911601203888765,0.2822521852828713,0.7803918226027086,11.343643491277419,0.998049967338253,0.5217996565780043,87269.5,806.7697081999086,0.0,0.0,1.0,0,0,30,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,229,17,17,0.2575361908470911,0.23640875349905005,0.4551008318980577,4.120579053553458,1.180945334921167,0.38385405006554396,92177.0,3200.8691788325245,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,233,13,13,0.6165391675828449,0.6166468257329778,0.9369137308036232,7.398470010994139,0.42328897493825546,0.4207862068801415,89283.69230769231,1840.6873890214395,0.0,0.0,1.0,0,0,13,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,235,25,25,0.4098184788868791,0.3811061234064835,0.6676775858390755,9.8356434932851,0.07060314497201148,0.359067450933612,91315.08,1343.0046202452172,0.0,0.0,1.0,0,0,25,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,242,87,87,0.3345709277835271,0.3137647747986856,0.6928395639682343,28.77309978938333,1.283061545401442,0.48229088621024724,88464.32183908045,1246.3792536994476,0.0,0.0,1.0,0,0,87,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,244,121,121,0.4627921402810143,0.41708560806777745,0.8843458685425227,55.53505683372171,3.6226702709458922,1.6162314224026528,91681.98347107437,1853.9605622534652,0.0,0.0,1.0,0,0,121,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,252,54,54,0.2823406377458178,0.26051994694208147,0.5848894610339034,14.964053800528342,0.32020862730610283,0.3826237761593935,93376.0,1921.3605929918222,0.0,0.0,1.0,0,0,54,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,254,11,11,0.33416760760458736,0.331861076898029,0.5606657349310917,3.3416760760458737,0.24596606992914496,0.24542744362998328,95449.0,2232.2670539162646,0.0,0.0,1.0,0,0,11,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,257,55,55,0.38822940164098046,0.3766773114535486,0.7407782950597122,20.964387688612945,0.7516549007846793,0.36247858455228726,87758.21818181819,1185.6771419102608,0.0,0.0,1.0,0,0,55,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,259,8,8,102.30402960787323,0.570499871638668,357.0082404079419,716.1282072551127,0.2650606853895562,118.06875818318979,74388.625,30070.49831853473,0.0,0.0,1.0,0,0,8,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,260,67,67,0.27578336579229545,0.25667690189144055,0.48052453478064205,18.2017021422915,0.6770986806840688,0.3151776960360432,91178.64179104478,1385.331047860561,0.0,0.0,1.0,0,0,67,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,264,47,47,0.24908156145387236,0.23069201139802936,0.4563750786304209,11.457751826878129,0.5161720179702933,0.2800733135481473,94786.0425531915,2314.1337186331903,0.0,0.0,1.0,0,0,47,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,266,10,10,0.3211206929324287,0.2704750062152571,0.5751125373003272,2.8900862363918582,0.44532490638672484,0.25067935370566574,92658.4,867.8437135286002,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,268,51,51,0.25103818269260236,0.2411676854281104,0.4777476183545279,12.551909134630119,0.8103069210701607,0.3661593786177859,92652.35294117648,1309.9280716669814,0.0,0.0,1.0,0,0,51,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,271,17,17,0.4217762938754695,0.34748071363420086,0.8836372098156001,6.748420702007512,1.1849272541070812,0.43791720706058046,90409.0,1688.7900994498991,0.0,0.0,1.0,0,0,17,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,275,24,24,0.25390490391698534,0.23167451290264396,0.4077485811683829,5.839812790090663,0.4928905100324091,0.2567918947527731,89484.54166666667,1382.4207180401581,0.0,0.0,1.0,0,0,24,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,276,10,10,0.2903836691963883,0.29794195633072645,0.4714974715907849,2.613453022767495,0.21202112763864658,0.21264647710965226,91937.2,2343.325642471969,0.0,0.0,1.0,0,0,10,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,281,94,94,0.30613372457867943,0.2873401601450234,0.5787788689764821,28.470436385817187,0.4346052533003549,0.28948691078439265,94076.1170212766,2578.1770039270245,0.0,0.0,1.0,0,0,94,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,289,19,19,0.4662388534148676,0.39493635932843707,0.9359878696452748,8.392299361467616,0.43548884181951725,0.32740250894783085,87644.94736842105,1315.893294968361,0.0,0.0,1.0,0,0,19,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,293,16,16,58.749156147249224,0.9841671892742788,435.47382180836075,881.2373422087384,0.5047393054396622,105.43001221370822,81608.875,21798.11709261452,0.0,0.0,1.0,0,0,16,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,297,19,19,0.28980429078022957,0.24365045435011853,0.5459183990239759,5.216477234044132,0.6444865733648028,0.23780055177650852,92097.26315789473,3098.3586307395667,0.0,0.0,1.0,0,0,19,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,300,73,73,0.2552654766767003,0.23697496054121514,0.45613899944561853,18.379114320722422,0.6796497769744612,0.23843915507164418,92932.2602739726,1754.2503703497246,0.0,0.0,1.0,0,0,73,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,303,36,36,0.30922823109931546,0.26481241166968494,0.5768565711528713,10.822988088476041,0.4925822723009388,0.3131643832988038,89322.83333333333,1297.9968192785154,0.0,0.0,1.0,0,0,36,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,311,26,26,0.46619311378446143,0.39388825264780336,0.8740829514559568,11.654827844611535,0.43116473926117643,0.3945251597992802,88045.11538461539,1286.5535146871453,0.0,0.0,1.0,0,0,26,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,312,14,14,0.5116309104439888,0.4450256305669745,0.9044573540073103,6.651201835771854,0.43967379364402553,0.3783600045874569,83624.28571428571,474.0883443428643,0.0,0.0,1.0,0,0,14,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,313,39,39,0.28333017060848487,0.2561049090069636,0.5658842334127836,10.766546483122426,0.3350762128191956,0.32683261693928384,93260.10256410256,2113.3219770488035,0.0,0.0,1.0,0,0,39,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,314,15,15,0.44549354402290914,0.4689897306169809,0.6907709426857495,6.236909616320728,0.31721055344826626,0.3434024845580447,90710.93333333333,1653.3044169898342,0.0,0.0,1.0,0,0,15,0
H2B,HAP1-0117-CT,HAP1,0117,CT,HAP1-0117-CT,H2B_Bound,single-behaviour-track-H2b-bound.csv,D:\Tianzi\condensate_classification_pj\H2b\HAP1-0117-CT\CSV\SF_10ms_condensate_pj_,1,2,316,16,16,0.37047537331979463,0.26240082032881207,0.7504395067492247,5.55713059979692,0.3273169266315212,0.3628950201670175,88198.125,2217.8105081363465,0.0,0.0,1.0,0,0,16,0
