protein,dataset_name,genotype,date_or_experiment_id,treatment,replicate,video_id,cell_id,track_id,old_classification,final_control_guided_class
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,4,104,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,4,105,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,5,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,8,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,14,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,24,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,25,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,26,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,32,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,50,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,60,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,62,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,63,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,70,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,81,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,92,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,102,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,104,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,108,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,115,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,120,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,123,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,127,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,130,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,131,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,5,133,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,1,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,8,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,15,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,16,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,20,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,23,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,25,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,42,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,53,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,54,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,56,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,60,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,62,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,65,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,6,66,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,7,4,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,7,5,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,7,6,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,7,7,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,7,20,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,7,29,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,7,56,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,7,57,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,7,58,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,7,67,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,7,83,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,7,104,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,7,108,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,4,7,125,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,1,1,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,1,12,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,1,15,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,1,17,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,1,32,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,1,43,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,1,45,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,1,88,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,2,1,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,2,2,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,2,3,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,2,8,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,2,10,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,2,17,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,2,18,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,2,24,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,2,27,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,2,34,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,2,36,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,2,40,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,2,61,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,2,70,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,3,15,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,3,16,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,3,17,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,3,18,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,3,31,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,3,33,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,3,35,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,12,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,17,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,18,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,21,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,32,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,43,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,44,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,51,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,52,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,56,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,70,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,85,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,90,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,103,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,107,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,108,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,4,111,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,5,1,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,5,4,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,5,7,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,5,14,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,5,17,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,5,29,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,5,63,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,5,91,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,5,5,110,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,1,9,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,1,10,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,1,18,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,2,8,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,2,12,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,2,24,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,2,31,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,2,32,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,2,45,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,3,1,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,3,13,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,3,14,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,3,32,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,3,49,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,4,4,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,4,9,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,4,16,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,4,17,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,4,39,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,4,41,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,1,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,15,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,17,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,18,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,28,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,37,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,50,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,51,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,58,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,59,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,60,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,61,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,63,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,68,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,6,5,77,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,1,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,3,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,4,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,27,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,33,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,51,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,53,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,56,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,57,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,61,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,71,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,72,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,76,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,83,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,85,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,89,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,92,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,101,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,109,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,113,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,114,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,119,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,120,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,121,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,125,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,133,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,136,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,150,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,151,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,152,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,156,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,158,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,162,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,1,170,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,8,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,9,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,10,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,30,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,33,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,34,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,38,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,39,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,43,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,49,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,55,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,57,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,60,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,74,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,76,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,80,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,81,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,85,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,87,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,97,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,98,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,103,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,131,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,141,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,147,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,150,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,2,156,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,4,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,6,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,7,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,15,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,26,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,57,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,62,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,70,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,72,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,83,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,84,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,88,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,90,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,92,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,102,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,105,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,111,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,124,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,126,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,140,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,3,142,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,13,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,34,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,36,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,45,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,48,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,50,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,57,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,58,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,69,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,76,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,81,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,86,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,115,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,120,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,137,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,142,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,144,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,152,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,155,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,164,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,168,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,169,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,184,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,192,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,200,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,205,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,206,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,4,208,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,4,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,6,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,9,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,11,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,13,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,14,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,17,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,27,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,31,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,33,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,37,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,44,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,52,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,72,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,83,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,91,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,93,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,94,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,100,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,106,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,109,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,112,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,115,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,123,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,124,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,126,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,140,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,157,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,169,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,7,5,170,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,1,16,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,1,18,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,1,26,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,1,27,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,1,38,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,1,46,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,1,54,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,1,66,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,1,85,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,1,95,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,1,101,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,1,104,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,2,1,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,2,8,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,2,30,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,2,39,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,2,40,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,2,48,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,2,50,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,2,53,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,2,63,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,2,84,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,2,87,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,3,2,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,3,5,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,3,6,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,3,8,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,3,11,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,3,19,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,3,23,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,3,44,mixed,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,3,51,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,3,52,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,3,53,trapping_like,
TDP43,WT-0416-CT,WT,0416,CT,WT-0416-CT,8,3,56,mixed,
